ETFid,Mon_ud,Mon_cprice,Tue_ud,Tue_cprice,Wed_ud,Wed_cprice,Thu_ud,Thu_cprice,Fri_ud,Fri_cprice
600999,1,13.66635799407959,1,13.678515434265137,-1,13.677611351013184,-1,13.677444458007812,1,13.677508354187012
