ETFid,Mon_ud,Mon_cprice,Tue_ud,Tue_cprice,Wed_ud,Wed_cprice,Thu_ud,Thu_cprice,Fri_ud,Fri_cprice
600030,-1,15.815539360046387,1,15.914381980895996,-1,15.870165824890137,1,15.889110565185547,1,15.941519737243652
