ETFid,Mon_ud,Mon_cprice,Tue_ud,Tue_cprice,Wed_ud,Wed_cprice,Thu_ud,Thu_cprice,Fri_ud,Fri_cprice
600030,-1,15.88269329071045,1,15.916434288024902,-1,15.898542404174805,1,15.918472290039062,1,15.955819129943848
