,date,open,close,high,low,volume,code
0,2015-01-05,3.475,3.675,3.741,3.475,23084548.0,601988
1,2015-01-06,3.642,3.791,3.941,3.558,23127260.0,601988
2,2015-01-07,3.708,3.775,3.858,3.691,15485754.0,601988
3,2015-01-08,3.783,3.6,3.8,3.583,14892726.0,601988
4,2015-01-09,3.558,3.716,3.958,3.517,22776193.0,601988
5,2015-01-12,3.642,3.658,3.733,3.575,12760756.0,601988
6,2015-01-13,3.65,3.691,3.691,3.583,9123192.0,601988
7,2015-01-14,3.708,3.816,3.866,3.708,16732746.0,601988
8,2015-01-15,3.816,4.049,4.066,3.75,16806697.0,601988
9,2015-01-16,4.066,4.14,4.224,4.016,18870036.0,601988
10,2015-01-19,3.766,3.725,3.974,3.725,21588878.0,601988
11,2015-01-20,3.725,3.7,3.8,3.583,17514000.0,601988
12,2015-01-21,3.733,4.066,4.074,3.667,26819060.0,601988
13,2015-01-22,4.057,4.024,4.066,3.949,16228018.0,601988
14,2015-01-23,4.057,4.024,4.149,3.991,17223379.0,601988
15,2015-01-26,3.974,3.974,4.007,3.841,13862781.0,601988
16,2015-01-27,3.949,3.849,3.958,3.766,14497534.0,601988
17,2015-01-28,3.8,3.783,3.874,3.741,10173468.0,601988
18,2015-01-29,3.691,3.658,3.741,3.65,11214293.0,601988
19,2015-01-30,3.7,3.658,3.725,3.608,8637130.0,601988
20,2015-02-02,3.525,3.434,3.575,3.425,12192489.0,601988
21,2015-02-03,3.475,3.558,3.592,3.359,16217410.0,601988
22,2015-02-04,3.525,3.434,3.55,3.425,11173365.0,601988
23,2015-02-05,3.633,3.434,3.633,3.425,16586317.0,601988
24,2015-02-06,3.367,3.334,3.425,3.292,10639286.0,601988
25,2015-02-09,3.301,3.351,3.4,3.226,10795721.0,601988
26,2015-02-10,3.326,3.409,3.409,3.301,8957532.0,601988
27,2015-02-11,3.409,3.384,3.417,3.359,5217167.0,601988
28,2015-02-12,3.4,3.376,3.4,3.334,5418692.0,601988
29,2015-02-13,3.392,3.417,3.475,3.367,10308745.0,601988
30,2015-02-16,3.4,3.4,3.417,3.367,6617830.0,601988
31,2015-02-17,3.4,3.409,3.442,3.392,6381075.0,601988
32,2015-02-25,3.409,3.367,3.409,3.351,5349275.0,601988
33,2015-02-26,3.359,3.442,3.442,3.309,10602258.0,601988
34,2015-02-27,3.425,3.417,3.45,3.4,9332459.0,601988
35,2015-03-02,3.425,3.417,3.434,3.384,9968536.0,601988
36,2015-03-03,3.384,3.301,3.392,3.292,12482212.0,601988
37,2015-03-04,3.284,3.251,3.301,3.234,11727070.0,601988
38,2015-03-05,3.226,3.159,3.226,3.118,12620266.0,601988
39,2015-03-06,3.143,3.184,3.226,3.134,8042956.0,601988
40,2015-03-09,3.201,3.351,3.376,3.168,16706547.0,601988
41,2015-03-10,3.309,3.267,3.326,3.259,8925757.0,601988
42,2015-03-11,3.284,3.334,3.392,3.284,12596761.0,601988
43,2015-03-12,3.4,3.475,3.542,3.384,18517962.0,601988
44,2015-03-13,3.492,3.45,3.55,3.425,13666984.0,601988
45,2015-03-16,3.45,3.475,3.484,3.4,12138628.0,601988
46,2015-03-17,3.5,3.5,3.517,3.459,12832030.0,601988
47,2015-03-18,3.509,3.6,3.6,3.5,15405563.0,601988
48,2015-03-19,3.6,3.55,3.608,3.525,11980994.0,601988
49,2015-03-20,3.55,3.642,3.7,3.517,18777531.0,601988
50,2015-03-23,3.683,3.683,3.716,3.642,14203758.0,601988
51,2015-03-24,3.675,3.691,3.783,3.625,16444306.0,601988
52,2015-03-25,3.658,3.575,3.691,3.558,13109786.0,601988
53,2015-03-26,3.558,3.583,3.633,3.517,10404504.0,601988
54,2015-03-27,3.575,3.592,3.658,3.542,10025288.25,601988
55,2015-03-30,3.633,3.708,3.716,3.608,18071509.0,601988
56,2015-03-31,3.758,3.642,3.808,3.625,17195465.0,601988
57,2015-04-01,3.642,3.667,3.691,3.617,10865043.0,601988
58,2015-04-02,3.667,3.625,3.691,3.592,12530473.0,601988
59,2015-04-03,3.6,3.633,3.633,3.583,9841506.0,601988
60,2015-04-07,3.675,3.716,3.733,3.667,16291483.0,601988
61,2015-04-08,3.725,3.766,3.775,3.658,20296690.0,601988
62,2015-04-09,3.775,3.733,3.858,3.716,19893240.0,601988
63,2015-04-10,3.733,3.791,3.8,3.708,16040711.0,601988
64,2015-04-13,3.866,3.891,3.924,3.808,24745134.0,601988
65,2015-04-14,3.883,3.849,3.883,3.824,15211791.0,601988
66,2015-04-15,3.858,3.916,3.982,3.841,23962431.0,601988
67,2015-04-16,3.883,3.991,3.999,3.849,17080438.0,601988
68,2015-04-17,4.074,4.099,4.157,4.016,26913188.0,601988
69,2015-04-20,4.149,3.941,4.149,3.908,30547966.0,601988
70,2015-04-21,3.908,3.974,3.974,3.874,17967286.0,601988
71,2015-04-22,3.982,4.041,4.041,3.949,19871203.0,601988
72,2015-04-23,4.041,3.991,4.057,3.949,15436009.0,601988
73,2015-04-24,3.916,3.874,3.933,3.824,16190245.0,601988
74,2015-04-27,3.874,3.999,4.007,3.874,18417659.0,601988
75,2015-04-28,4.016,4.207,4.398,3.999,40179622.0,601988
76,2015-04-29,4.157,4.132,4.165,4.032,18726488.0,601988
77,2015-04-30,4.124,4.024,4.124,4.016,14710728.0,601988
78,2015-05-04,4.016,4.016,4.032,3.941,10023954.0,601988
79,2015-05-05,4.007,3.816,4.007,3.791,14696943.0,601988
80,2015-05-06,3.808,3.75,3.899,3.683,12390733.0,601988
81,2015-05-07,3.733,3.683,3.75,3.667,8814919.0,601988
82,2015-05-08,3.716,3.733,3.741,3.675,7934704.0,601988
83,2015-05-11,3.741,3.791,3.791,3.675,10936741.0,601988
84,2015-05-12,3.783,3.808,3.824,3.75,9066671.0,601988
85,2015-05-13,3.849,3.791,3.866,3.766,9841272.0,601988
86,2015-05-14,3.808,3.783,3.833,3.758,6547054.0,601988
87,2015-05-15,3.758,3.691,3.766,3.675,7777978.0,601988
88,2015-05-18,3.658,3.6,3.658,3.583,7381777.0,601988
89,2015-05-19,3.583,3.708,3.725,3.575,7805763.0,601988
90,2015-05-20,3.708,3.691,3.75,3.667,8954728.0,601988
91,2015-05-21,3.683,3.691,3.7,3.658,6856284.0,601988
92,2015-05-22,3.733,3.8,3.8,3.708,11715602.0,601988
93,2015-05-25,3.824,3.883,3.891,3.816,12810538.0,601988
94,2015-05-26,3.899,3.891,3.924,3.833,11775964.0,601988
95,2015-05-27,3.891,3.866,3.908,3.833,10519334.0,601988
96,2015-05-28,3.858,3.642,3.874,3.633,14223913.0,601988
97,2015-05-29,3.642,3.6,3.667,3.525,9971811.0,601988
98,2015-06-01,3.608,3.741,3.766,3.567,10402478.0,601988
99,2015-06-02,3.733,3.725,3.766,3.675,9195432.0,601988
100,2015-06-03,3.75,3.725,3.766,3.675,8746949.0,601988
101,2015-06-04,3.75,3.916,3.941,3.716,22304130.0,601988
102,2015-06-05,3.991,3.908,4.024,3.833,17181181.0,601988
103,2015-06-08,3.924,4.298,4.298,3.924,40917938.0,601988
104,2015-06-09,4.365,4.398,4.54,4.257,47953531.0,601988
105,2015-06-10,4.282,4.282,4.348,4.224,20649573.0,601988
106,2015-06-11,4.273,4.165,4.307,4.115,19372648.0,601988
107,2015-06-12,4.174,4.24,4.24,4.082,16942196.0,601988
108,2015-06-15,4.224,4.124,4.224,4.107,13755346.0,601988
109,2015-06-16,4.091,4.016,4.182,3.974,16424540.0,601988
110,2015-06-17,4.165,4.115,4.224,4.082,18745024.0,601988
111,2015-06-18,4.066,3.933,4.074,3.916,13532718.0,601988
112,2015-06-19,3.891,3.766,3.982,3.741,11544981.0,601988
113,2015-06-23,3.783,3.924,3.933,3.716,12443727.0,601988
114,2015-06-24,3.949,3.991,3.991,3.874,11341846.0,601988
115,2015-06-25,4.082,3.941,4.107,3.908,14958095.0,601988
116,2015-06-26,3.883,3.766,3.982,3.6,17018223.0,601988
117,2015-06-29,3.874,3.791,3.908,3.517,16720927.0,601988
118,2015-06-30,3.824,4.066,4.074,3.75,18589691.0,601988
119,2015-07-01,4.049,3.949,4.074,3.924,13714118.0,601988
120,2015-07-02,3.974,4.165,4.24,3.791,24192366.0,601988
121,2015-07-03,4.062,3.854,4.148,3.802,16032576.0,601988
122,2015-07-06,4.191,4.234,4.243,3.975,39865058.0,601988
123,2015-07-07,4.148,4.658,4.658,4.139,40711446.0,601988
124,2015-07-08,4.407,4.831,4.839,4.191,51098974.0,601988
125,2015-07-09,4.831,4.839,5.15,4.39,33234681.0,601988
126,2015-07-10,4.658,4.779,5.133,4.502,32243438.0,601988
127,2015-07-13,4.58,4.502,4.666,4.494,22197906.0,601988
128,2015-07-14,4.399,4.52,4.623,4.243,21494604.0,601988
129,2015-07-15,4.407,4.641,4.675,4.373,21283264.0,601988
130,2015-07-16,4.641,4.52,4.813,4.416,18163566.0,601988
131,2015-07-17,4.502,4.468,4.528,4.381,13292551.0,601988
132,2015-07-20,4.407,4.459,4.537,4.373,13635799.0,601988
133,2015-07-21,4.399,4.39,4.468,4.381,9414522.0,601988
134,2015-07-22,4.364,4.355,4.425,4.338,9199181.0,601988
135,2015-07-23,4.338,4.373,4.381,4.321,9342593.0,601988
136,2015-07-24,4.364,4.329,4.39,4.312,8301113.0,601988
137,2015-07-27,4.286,4.001,4.321,3.932,10941527.0,601988
138,2015-07-28,3.889,4.036,4.191,3.837,9963186.0,601988
139,2015-07-29,3.975,4.001,4.01,3.897,6725667.0,601988
140,2015-07-30,3.992,3.906,4.001,3.897,5592335.0,601988
141,2015-07-31,3.88,3.846,3.932,3.82,4602178.0,601988
142,2015-08-03,3.82,3.846,3.906,3.725,6371049.0,601988
143,2015-08-04,3.811,3.871,3.88,3.776,4419765.0,601988
144,2015-08-05,3.846,3.794,3.863,3.785,3240538.0,601988
