,date,open,close,high,low,volume,code
0,2015-01-05,13.243,12.744,13.309,12.527,1466395.0,601800
1,2015-01-06,12.706,12.518,12.895,12.104,1623869.0,601800
2,2015-01-07,12.575,13.252,13.535,12.565,2252275.0,601800
3,2015-01-08,13.064,12.499,13.073,12.424,1431324.0,601800
4,2015-01-09,12.245,13.327,13.751,12.236,4308286.0,601800
5,2015-01-12,12.782,13.064,13.158,12.518,2129234.0,601800
6,2015-01-13,13.073,12.763,13.111,12.659,1185723.0,601800
7,2015-01-14,12.81,12.066,12.923,11.944,1564424.0,601800
8,2015-01-15,12.047,12.499,12.565,11.765,1337886.0,601800
9,2015-01-16,12.405,12.424,12.829,12.236,1239024.0,601800
10,2015-01-19,11.464,11.182,11.953,11.182,1383758.0,601800
11,2015-01-20,11.04,11.285,11.652,11.04,1202905.0,601800
12,2015-01-21,11.389,11.934,12.076,11.2,1430894.0,601800
13,2015-01-22,11.925,11.737,11.925,11.483,1079380.0,601800
14,2015-01-23,11.756,12.226,12.556,11.633,1800892.0,601800
15,2015-01-26,12.047,12.17,12.236,11.84,914935.0,601800
16,2015-01-27,12.207,12.687,12.876,12.029,2167243.0,601800
17,2015-01-28,12.424,12.349,12.838,12.245,1247941.0,601800
18,2015-01-29,12.047,12.0,12.462,11.925,826018.0,601800
19,2015-01-30,12.0,11.351,12.142,11.342,1026283.0,601800
20,2015-02-02,10.824,10.334,10.824,10.259,1249114.0,601800
21,2015-02-03,10.382,10.683,10.749,10.193,977294.0,601800
22,2015-02-04,10.73,11.059,11.549,10.542,1307720.0,601800
23,2015-02-05,11.191,10.485,11.191,10.457,947863.0,601800
24,2015-02-06,10.438,10.664,11.012,10.24,1057496.0,601800
25,2015-02-09,10.523,10.965,11.153,10.353,983700.0,601800
26,2015-02-10,10.993,11.464,11.567,10.88,1272199.0,601800
27,2015-02-11,11.313,11.257,11.567,11.106,817878.0,601800
28,2015-02-12,11.2,11.2,11.52,11.163,786131.0,601800
29,2015-02-13,11.276,11.219,11.36,11.163,725681.0,601800
30,2015-02-16,11.219,11.238,11.332,11.059,690784.0,601800
31,2015-02-17,11.229,11.294,11.436,11.2,646283.0,601800
32,2015-02-25,11.389,11.605,11.699,11.238,1091768.0,601800
33,2015-02-26,11.483,12.763,12.763,11.342,3286048.0,601800
34,2015-02-27,12.782,13.026,13.28,12.753,3123018.0,601800
35,2015-03-02,13.29,12.81,13.327,12.575,1646542.0,601800
36,2015-03-03,12.706,13.412,13.713,12.565,2475098.0,601800
37,2015-03-04,13.309,12.998,13.309,12.819,1438483.0,601800
38,2015-03-05,12.782,12.847,13.29,12.236,1832386.0,601800
39,2015-03-06,12.687,12.151,12.687,12.142,1113691.0,601800
40,2015-03-09,11.765,12.236,12.32,11.68,858231.0,601800
41,2015-03-10,12.179,12.094,12.349,11.991,662886.0,601800
42,2015-03-11,12.076,11.934,12.292,11.906,855724.0,601800
43,2015-03-12,11.85,12.198,12.33,11.69,1112806.0,601800
44,2015-03-13,12.292,12.396,12.706,12.132,1314740.0,601800
45,2015-03-16,12.415,12.527,12.612,12.207,1018384.0,601800
46,2015-03-17,12.791,12.932,13.196,12.791,1959997.0,601800
47,2015-03-18,12.97,13.158,13.309,12.97,1488970.0,601800
48,2015-03-19,13.177,14.222,14.4,13.017,2900338.0,601800
49,2015-03-20,14.118,13.902,14.203,13.826,2107360.0,601800
50,2015-03-23,14.099,14.457,14.758,13.958,2296191.0,601800
51,2015-03-24,14.448,14.485,14.749,13.535,2332876.0,601800
52,2015-03-25,14.222,14.033,14.476,13.845,1696898.0,601800
53,2015-03-26,13.977,13.949,14.297,13.647,1344768.0,601800
54,2015-03-27,14.212,15.342,15.342,14.08,3064349.69,601800
55,2015-03-30,15.718,16.876,16.876,15.624,2155830.0,601800
56,2015-03-31,18.071,17.403,18.561,17.224,4313162.0,601800
57,2015-04-01,17.732,17.582,18.673,17.262,3607876.0,601800
58,2015-04-02,17.224,17.224,17.431,16.998,2089857.0,601800
59,2015-04-03,16.942,16.801,17.036,16.612,2000028.0,601800
60,2015-04-07,17.139,16.951,17.168,16.669,1783373.0,601800
61,2015-04-08,17.036,18.401,18.645,16.829,4524655.0,601800
62,2015-04-09,17.93,17.469,18.062,16.961,3039382.0,601800
63,2015-04-10,17.459,18.071,18.146,17.036,2011882.0,601800
64,2015-04-13,17.977,18.739,19.351,17.695,2904976.0,601800
65,2015-04-14,18.777,19.445,19.916,18.165,3025861.0,601800
66,2015-04-15,19.219,19.822,21.394,18.721,3711669.0,601800
67,2015-04-16,18.834,19.182,20.386,18.146,2452084.0,601800
68,2015-04-17,19.408,20.895,21.102,19.408,3398916.0,601800
69,2015-04-20,21.036,21.996,22.692,20.048,3931296.0,601800
70,2015-04-21,21.431,20.377,21.798,19.794,2856956.0,601800
71,2015-04-22,20.377,20.349,21.092,19.436,2113355.0,601800
72,2015-04-23,20.311,20.179,20.697,19.935,1513960.0,601800
73,2015-04-24,20.179,20.754,21.318,19.85,2045338.0,601800
74,2015-04-27,21.177,21.855,22.495,20.424,3224843.0,601800
75,2015-04-28,21.365,21.281,23.022,20.989,2824464.0,601800
76,2015-04-29,20.754,20.226,20.848,19.765,1711650.0,601800
77,2015-04-30,20.179,20.321,21.365,20.029,1534698.0,601800
78,2015-05-04,20.424,20.603,21.177,20.415,1293690.0,601800
79,2015-05-05,20.481,18.852,20.876,18.711,1417416.0,601800
80,2015-05-06,18.777,17.826,19.21,17.525,1291545.0,601800
81,2015-05-07,17.535,16.048,17.535,16.048,1422154.0,601800
82,2015-05-08,16.189,17.281,17.309,16.189,1687285.0,601800
83,2015-05-11,17.177,17.685,17.977,16.942,1547834.0,601800
84,2015-05-12,17.695,17.996,18.25,17.412,1275687.0,601800
85,2015-05-13,17.873,17.412,18.306,17.337,1233296.0,601800
86,2015-05-14,17.224,17.111,17.318,16.659,930544.0,601800
87,2015-05-15,17.083,17.168,17.666,16.81,1003034.0,601800
88,2015-05-18,17.243,16.866,17.525,16.848,817336.0,601800
89,2015-05-19,17.299,18.551,18.551,17.224,2388582.0,601800
90,2015-05-20,18.542,18.288,18.805,18.146,1992354.0,601800
91,2015-05-21,18.118,18.259,18.372,17.864,1046355.0,601800
92,2015-05-22,18.448,19.163,19.511,18.278,1982563.0,601800
93,2015-05-25,19.295,20.123,20.405,19.022,1912809.0,601800
94,2015-05-26,20.048,20.132,20.706,19.379,1873345.0,601800
95,2015-05-27,20.132,19.332,20.255,19.154,1602565.0,601800
96,2015-05-28,19.295,17.441,19.379,17.403,1857296.0,601800
97,2015-05-29,17.177,16.819,17.676,16.057,1362779.0,601800
98,2015-06-01,16.819,17.544,17.591,16.753,1067168.0,601800
99,2015-06-02,17.412,17.883,18.231,17.281,1288211.0,601800
100,2015-06-03,17.977,18.579,19.238,17.892,1646100.0,601800
101,2015-06-04,18.579,18.099,18.815,16.772,1179125.0,601800
102,2015-06-05,18.184,19.709,19.906,18.005,2290581.0,601800
103,2015-06-08,19.709,19.106,19.906,18.636,1928155.0,601800
104,2015-06-09,19.022,18.316,19.031,18.137,1255099.0,601800
105,2015-06-10,17.986,18.099,18.325,17.695,828077.0,601800
106,2015-06-11,18.128,18.033,18.382,17.789,746678.0,601800
107,2015-06-12,18.052,17.704,18.165,17.506,946466.0,601800
108,2015-06-15,17.695,17.657,18.118,17.601,773854.0,601800
109,2015-06-16,17.412,16.245,17.412,16.0,1040214.0,601800
110,2015-06-17,16.245,16.829,16.904,16.104,713704.0,601800
111,2015-06-18,16.753,15.662,16.753,15.53,715034.0,601800
112,2015-06-19,15.389,14.137,15.52,14.099,836945.0,601800
113,2015-06-23,14.165,14.523,14.579,13.073,820371.0,601800
114,2015-06-24,14.56,14.805,14.937,14.4,775044.0,601800
115,2015-06-25,14.824,14.08,14.843,13.77,741365.0,601800
116,2015-06-26,13.93,14.815,15.492,13.572,2131015.0,601800
117,2015-06-29,15.059,16.292,16.292,14.57,3137715.0,601800
118,2015-06-30,16.159,16.691,17.014,14.667,2792565.0,601800
119,2015-07-01,16.159,15.056,16.415,15.018,1720522.0,601800
120,2015-07-02,14.904,13.554,14.904,13.554,1317134.0,601800
121,2015-07-03,12.832,12.195,13.393,12.195,1068683.0,601800
122,2015-07-06,13.402,12.889,13.402,12.499,1831777.0,601800
123,2015-07-07,12.642,14.182,14.182,12.262,2227543.0,601800
124,2015-07-08,13.298,14.724,15.208,12.765,3074325.0,601800
125,2015-07-09,14.068,16.197,16.197,13.668,1561498.0,601800
126,2015-07-10,16.111,17.442,17.718,15.57,1853904.0,601800
127,2015-07-13,17.204,17.318,18.25,16.919,1873920.0,601800
128,2015-07-14,16.729,15.598,17.043,15.589,1394110.0,601800
129,2015-07-15,15.208,15.313,15.36,14.258,973772.0,601800
130,2015-07-16,15.313,15.722,15.997,15.313,990317.0,601800
131,2015-07-17,15.874,16.14,16.539,15.218,1046550.0,601800
132,2015-07-20,15.779,16.454,16.824,15.684,1184147.0,601800
133,2015-07-21,16.016,16.691,17.385,15.836,1439058.0,601800
134,2015-07-22,16.444,15.959,16.691,15.75,899802.0,601800
135,2015-07-23,15.921,16.026,16.206,15.769,799666.0,601800
136,2015-07-24,15.902,15.579,16.387,15.493,776799.0,601800
137,2015-07-27,15.018,14.02,15.341,14.02,681946.0,601800
138,2015-07-28,13.726,13.288,13.773,12.642,687071.0,601800
139,2015-07-29,13.488,14.229,14.315,13.307,646397.0,601800
140,2015-07-30,14.163,13.421,14.334,13.117,538903.0,601800
141,2015-07-31,13.307,13.745,13.878,13.212,445053.0,601800
142,2015-08-03,13.783,14.305,14.343,13.497,592634.0,601800
143,2015-08-04,14.248,14.543,14.619,13.783,585987.0,601800
144,2015-08-05,14.41,14.362,15.113,14.258,522893.0,601800
145,2015-08-06,13.944,13.821,14.258,13.764,356843.0,601800
146,2015-08-07,13.878,14.106,14.448,13.878,352779.0,601800
147,2015-08-10,14.8,15.512,15.512,14.543,957417.0,601800
148,2015-08-11,15.817,15.218,15.817,15.037,953051.0,601800
149,2015-08-12,15.018,15.246,15.893,14.923,680854.0,601800
150,2015-08-13,15.113,15.294,15.493,14.819,494596.0,601800
151,2015-08-14,15.446,15.17,15.541,15.113,511635.0,601800
152,2015-08-17,15.113,14.923,15.113,14.571,433857.0,601800
153,2015-08-18,15.018,13.431,15.066,13.431,598859.0,601800
154,2015-08-19,13.212,13.735,13.811,13.022,412917.0,601800
155,2015-08-20,13.602,13.241,13.687,13.203,275243.0,601800
156,2015-08-21,13.241,12.727,13.535,12.566,313641.0,601800
157,2015-08-24,12.319,11.53,13.07,11.454,694787.0,601800
158,2015-08-25,10.95,10.38,11.406,10.38,462269.0,601800
159,2015-08-26,10.494,9.515,10.693,9.429,592849.0,601800
160,2015-08-27,9.705,10.38,10.408,9.591,591061.0,601800
161,2015-08-28,10.598,11.416,11.416,10.437,715552.0,601800
162,2015-08-31,11.359,11.596,11.653,10.608,701491.0,601800
163,2015-09-01,11.216,12.081,12.091,10.741,890479.0,601800
164,2015-09-02,11.549,13.174,13.193,11.454,1189795.0,601800
165,2015-09-07,12.718,12.034,13.45,12.005,732191.0,601800
166,2015-09-08,11.777,12.015,12.167,10.969,454020.0,601800
167,2015-09-09,12.119,12.195,12.528,11.977,400088.0,601800
168,2015-09-10,11.977,11.977,12.338,11.891,263939.0,601800
169,2015-09-11,11.967,11.815,12.138,11.691,195767.0,601800
170,2015-09-14,12.262,12.205,12.927,11.986,663858.0,601800
171,2015-09-15,11.786,10.988,11.853,10.988,381226.0,601800
172,2015-09-16,10.807,11.748,12.024,10.807,329278.0,601800
173,2015-09-17,11.777,11.853,12.899,11.435,542304.0,601800
174,2015-09-18,11.948,12.091,12.262,11.786,336162.0,601800
175,2015-09-21,12.072,12.3,12.452,11.939,250156.0,601800
176,2015-09-22,12.309,12.243,12.566,12.119,299106.0,601800
177,2015-09-23,12.072,11.863,12.452,11.786,237779.0,601800
178,2015-09-24,11.929,12.005,12.167,11.843,176836.0,601800
179,2015-09-25,11.901,11.72,12.186,11.463,216595.0,601800
180,2015-09-28,11.777,11.682,11.882,11.435,105141.0,601800
181,2015-09-29,11.444,11.226,11.52,11.026,151657.0,601800
182,2015-09-30,11.397,11.283,11.596,11.254,130502.0,601800
183,2015-10-08,11.691,11.644,11.843,11.606,142061.0,601800
184,2015-10-09,11.739,11.72,11.805,11.625,135775.0,601800
185,2015-10-12,11.729,12.29,12.442,11.701,357068.0,601800
186,2015-10-13,12.129,12.186,12.262,12.119,219247.0,601800
187,2015-10-14,12.3,12.091,12.471,12.062,285888.0,601800
188,2015-10-15,12.024,12.309,12.347,11.986,278512.0,601800
189,2015-10-16,12.433,12.556,12.623,12.29,432287.0,601800
190,2015-10-19,12.68,12.3,12.689,12.186,313747.0,601800
191,2015-10-20,12.319,13.526,13.526,12.129,619348.0,601800
192,2015-10-21,14.248,14.514,14.876,13.811,1879051.0,601800
193,2015-10-22,13.973,14.657,15.189,13.687,1391043.0,601800
194,2015-10-23,14.258,14.296,14.657,14.068,824168.0,601800
195,2015-10-26,14.353,14.296,15.199,14.258,747130.0,601800
196,2015-10-27,13.973,14.457,14.724,13.687,644333.0,601800
197,2015-10-28,14.305,13.707,14.6,13.621,504593.0,601800
198,2015-10-29,13.783,13.583,14.096,13.497,328225.0,601800
199,2015-10-30,13.488,13.707,14.239,13.412,488374.0,601800
200,2015-11-02,13.364,13.735,14.4,13.317,455201.0,601800
201,2015-11-03,13.64,13.821,14.125,13.592,384656.0,601800
202,2015-11-04,13.687,14.514,14.733,13.687,698223.0,601800
203,2015-11-05,14.571,15.845,15.969,14.372,1925083.0,601800
204,2015-11-06,15.398,15.741,15.94,15.218,1285548.0,601800
205,2015-11-09,15.512,15.76,16.824,15.427,1176718.0,601800
206,2015-11-10,15.56,15.398,15.76,15.208,690342.0,601800
207,2015-11-11,15.332,15.493,16.13,15.189,541655.0,601800
208,2015-11-12,15.512,15.294,15.627,15.208,417622.0,601800
209,2015-11-13,15.104,14.942,15.493,14.847,431053.0,601800
210,2015-11-16,14.743,15.474,15.579,14.648,504930.0,601800
211,2015-11-17,15.646,15.341,16.016,15.294,649530.0,601800
212,2015-11-18,15.351,14.885,15.36,14.79,420502.0,601800
213,2015-11-19,14.98,15.123,15.151,14.847,261386.0,601800
214,2015-11-20,15.151,15.075,15.531,14.952,355657.0,601800
215,2015-11-23,15.075,15.455,15.608,15.066,470029.0,601800
216,2015-11-24,15.455,15.256,15.455,14.98,320184.0,601800
217,2015-11-25,15.113,15.066,15.199,14.895,406750.0,601800
218,2015-11-26,15.237,14.838,15.332,14.809,403354.0,601800
219,2015-11-27,14.733,13.421,14.809,13.355,578077.0,601800
220,2015-11-30,13.402,13.041,13.507,12.49,410094.0,601800
221,2015-12-01,12.927,13.393,13.754,12.927,340103.0,601800
222,2015-12-02,13.412,13.992,14.172,13.117,497560.0,601800
223,2015-12-03,13.821,13.859,14.153,13.497,356506.0,601800
224,2015-12-04,13.687,13.44,13.925,13.336,280160.0,601800
225,2015-12-07,13.431,13.393,13.564,13.212,169255.0,601800
226,2015-12-08,13.307,12.775,13.307,12.746,241646.0,601800
227,2015-12-09,12.699,12.813,12.946,12.689,165313.0,601800
228,2015-12-10,12.87,12.651,13.022,12.594,146890.0,601800
229,2015-12-11,12.67,12.632,12.832,12.575,133415.0,601800
230,2015-12-14,12.547,13.184,13.26,12.471,273567.0,601800
231,2015-12-15,13.184,12.956,13.26,12.899,196942.0,601800
232,2015-12-16,12.946,12.956,13.089,12.851,147713.0,601800
233,2015-12-17,13.022,13.155,13.383,12.975,251519.0,601800
234,2015-12-18,13.174,13.174,13.459,13.108,259005.0,601800
235,2015-12-21,13.212,13.45,13.554,13.022,364165.0,601800
236,2015-12-22,13.459,13.298,13.459,13.193,202421.0,601800
237,2015-12-23,13.364,13.193,13.421,13.165,248959.0,601800
238,2015-12-24,13.174,13.022,13.269,12.842,222898.0,601800
239,2015-12-25,13.013,13.279,13.402,12.937,205631.0,601800
240,2015-12-28,13.25,12.775,13.279,12.623,265067.0,601800
241,2015-12-29,12.718,12.804,12.823,12.604,118900.0,601800
242,2015-12-30,12.842,12.813,12.908,12.699,88939.0,601800
243,2015-12-31,12.737,12.746,13.041,12.737,118066.0,601800
244,2016-01-04,12.785,11.644,12.842,11.596,123186.0,601800
245,2016-01-05,11.216,11.511,11.701,10.979,216781.0,601800
246,2016-01-06,11.454,11.863,11.929,11.454,183870.0,601800
247,2016-01-07,11.596,10.76,11.672,10.693,45809.0,601800
248,2016-01-08,11.026,10.921,11.292,9.99,187630.0,601800
249,2016-01-11,10.836,10.731,11.596,10.57,282613.0,601800
250,2016-01-12,10.883,11.055,11.131,10.712,230418.0,601800
251,2016-01-13,11.15,10.437,11.178,10.361,175144.0,601800
252,2016-01-14,10.057,10.655,10.693,9.895,178336.0,601800
253,2016-01-15,10.551,10.104,10.741,10.057,149941.0,601800
254,2016-01-18,9.885,10.209,10.418,9.771,166443.0,601800
255,2016-01-19,10.209,11.226,11.226,10.028,183211.0,601800
256,2016-01-20,12.214,12.167,12.347,12.024,1107072.0,601800
257,2016-01-21,11.406,11.216,11.891,11.14,763804.0,601800
258,2016-01-22,11.292,11.52,11.853,10.788,659155.0,601800
259,2016-01-25,11.406,11.292,11.482,11.169,394983.0,601800
