,date,open,close,high,low,volume,code
0,2015-01-05,19.591,21.012,21.219,19.384,760078.0,600547
1,2015-01-06,20.963,21.249,21.811,20.588,545850.0,600547
2,2015-01-07,21.604,23.37,23.37,21.604,1105810.0,600547
3,2015-01-08,22.689,22.748,23.044,22.314,601388.0,600547
4,2015-01-09,22.482,22.294,23.182,22.097,430947.0,600547
5,2015-01-12,22.62,22.59,22.876,22.294,375211.0,600547
6,2015-01-13,23.034,22.038,23.458,21.762,494853.0,600547
7,2015-01-14,21.732,21.249,21.949,20.864,353413.0,600547
8,2015-01-15,21.308,21.643,21.683,20.933,228639.0,600547
9,2015-01-16,23.675,23.182,23.715,22.61,706782.0,600547
10,2015-01-19,23.182,23.833,25.037,22.866,887829.0,600547
11,2015-01-20,23.478,24.642,24.81,23.182,631651.0,600547
12,2015-01-21,25.698,26.664,26.832,25.283,768775.0,600547
13,2015-01-22,25.816,28.193,29.328,25.717,938617.0,600547
14,2015-01-23,29.101,27.897,29.594,27.621,740227.0,600547
15,2015-01-26,27.927,28.213,28.736,27.306,425970.0,600547
16,2015-01-27,27.621,27.345,27.72,26.743,556428.0,600547
17,2015-01-28,27.523,26.862,27.967,26.812,340269.0,600547
18,2015-01-29,26.299,25.836,26.299,25.264,432472.0,600547
19,2015-01-30,24.987,25.303,26.082,24.958,358658.0,600547
20,2015-02-02,25.648,26.181,26.428,25.352,364436.0,600547
21,2015-02-03,26.24,26.22,26.26,25.303,308109.0,600547
22,2015-02-04,25.53,25.786,25.855,25.431,231480.0,600547
23,2015-02-05,26.24,25.293,26.339,25.234,249019.0,600547
24,2015-02-06,25.056,24.109,25.056,23.971,324432.0,600547
25,2015-02-09,23.399,23.36,23.518,22.492,343287.0,600547
26,2015-02-10,23.33,23.705,23.814,23.084,199136.0,600547
27,2015-02-11,23.567,23.823,24.238,23.281,193637.0,600547
28,2015-02-12,23.419,23.518,23.626,23.054,220752.0,600547
29,2015-02-13,23.685,24.109,24.622,23.567,271491.0,600547
30,2015-02-16,24.208,24.159,24.297,23.823,162752.0,600547
31,2015-02-17,24.139,24.228,24.336,24.07,158369.0,600547
32,2015-02-25,23.754,23.666,23.754,23.33,189992.0,600547
33,2015-02-26,23.646,24.691,24.731,23.379,264620.0,600547
34,2015-02-27,24.662,25.273,25.53,24.366,285947.0,600547
35,2015-03-02,25.54,25.846,26.24,25.54,282148.0,600547
36,2015-03-03,25.629,24.849,25.629,24.78,309751.0,600547
37,2015-03-04,24.642,24.899,25.037,24.248,188449.0,600547
38,2015-03-05,24.662,24.267,24.701,24.129,206818.0,600547
39,2015-03-06,24.06,24.396,24.652,23.971,168599.0,600547
40,2015-03-09,23.182,23.942,24.169,23.182,282824.0,600547
41,2015-03-10,23.823,23.715,23.961,23.587,157718.0,600547
42,2015-03-11,23.675,23.508,23.883,23.281,167925.0,600547
43,2015-03-12,23.518,24.109,24.169,23.281,251548.0,600547
44,2015-03-13,24.169,24.031,24.287,23.744,213792.0,600547
45,2015-03-16,24.04,24.583,24.642,23.853,275259.0,600547
46,2015-03-17,24.613,24.918,24.997,24.366,406580.0,600547
47,2015-03-18,24.82,25.392,25.638,24.583,416786.0,600547
48,2015-03-19,26.043,26.398,27.118,26.043,729131.0,600547
49,2015-03-20,26.487,25.984,26.783,25.895,434232.0,600547
50,2015-03-23,26.467,26.526,26.832,26.27,444263.0,600547
51,2015-03-24,26.546,27.7,28.489,26.201,686940.0,600547
52,2015-03-25,27.572,26.753,27.572,26.635,418077.0,600547
53,2015-03-26,26.941,27.296,27.355,26.309,411346.0,600547
54,2015-03-27,27.769,27.345,28.115,27.286,485364.78,600547
55,2015-03-30,27.029,26.95,27.128,26.378,421385.0,600547
56,2015-03-31,26.684,26.438,26.99,26.349,385565.0,600547
57,2015-04-01,26.438,26.684,26.822,26.26,278723.0,600547
58,2015-04-02,27.315,27.158,27.513,26.733,425729.0,600547
59,2015-04-03,26.921,26.842,27.118,26.595,368400.0,600547
60,2015-04-07,27.325,27.967,28.026,27.187,665994.0,600547
61,2015-04-08,27.947,27.404,27.947,27.029,461735.0,600547
62,2015-04-09,27.158,26.487,27.246,26.161,409084.0,600547
63,2015-04-10,26.319,26.773,26.803,26.142,309130.0,600547
64,2015-04-13,27.02,27.118,27.365,26.803,389624.0,600547
65,2015-04-14,27.029,27.089,27.296,26.546,432168.0,600547
66,2015-04-15,26.98,27.641,27.996,26.812,742930.0,600547
67,2015-04-16,27.671,28.894,28.904,27.641,815445.0,600547
68,2015-04-17,28.923,28.923,29.594,28.539,883161.0,600547
69,2015-04-20,29.101,29.18,30.265,28.568,851372.0,600547
70,2015-04-21,28.785,29.121,29.18,28.006,604818.0,600547
71,2015-04-22,29.279,29.594,29.92,29.121,597789.0,600547
72,2015-04-23,29.2,30.166,30.581,28.608,793501.0,600547
73,2015-04-24,29.575,29.614,30.157,29.18,481425.0,600547
74,2015-04-27,29.594,30.413,30.798,29.101,739560.0,600547
75,2015-04-28,30.975,30.669,31.222,29.861,744640.0,600547
76,2015-04-29,30.689,33.737,33.737,30.689,883104.0,600547
77,2015-04-30,33.737,31.991,33.816,31.962,962308.0,600547
78,2015-05-04,31.005,30.285,31.271,30.137,588945.0,600547
79,2015-05-05,30.285,29.239,30.719,28.539,490047.0,600547
80,2015-05-06,29.357,28.193,29.673,27.533,368023.0,600547
81,2015-05-07,28.608,28.341,28.904,27.838,283301.0,600547
82,2015-05-08,28.499,28.578,28.785,27.917,259410.0,600547
83,2015-05-11,28.963,29.18,29.298,28.43,360373.0,600547
84,2015-05-12,29.16,28.963,29.17,28.588,354355.0,600547
85,2015-05-13,29.071,30.295,30.551,28.953,595059.0,600547
86,2015-05-14,31.853,31.054,31.853,30.383,491884.0,600547
87,2015-05-15,31.074,29.259,31.173,29.062,357157.0,600547
88,2015-05-18,29.279,30.334,30.561,29.229,322437.0,600547
89,2015-05-19,29.831,30.344,30.739,29.614,330723.0,600547
90,2015-05-20,29.999,29.772,30.344,29.515,417069.0,600547
91,2015-05-21,29.713,29.861,29.89,29.397,311625.0,600547
92,2015-05-22,29.87,30.975,31.192,29.624,561122.0,600547
93,2015-05-25,31.034,31.557,31.666,30.877,656818.0,600547
94,2015-05-26,31.587,32.129,32.159,30.778,682742.0,600547
95,2015-05-27,31.686,31.804,32.06,31.202,568095.0,600547
96,2015-05-28,31.567,28.736,31.686,28.706,592383.0,600547
97,2015-05-29,28.677,28.164,29.091,27.424,410163.0,600547
98,2015-06-01,28.223,29.298,29.367,28.174,361915.0,600547
99,2015-06-02,29.2,29.338,29.377,28.706,394494.0,600547
100,2015-06-03,29.357,29.525,30.078,28.933,384565.0,600547
101,2015-06-04,29.101,29.062,29.229,27.473,415424.0,600547
102,2015-06-05,29.081,30.403,30.66,29.052,678850.0,600547
103,2015-06-08,30.482,31.015,31.133,30.058,555015.0,600547
104,2015-06-09,31.123,31.074,31.557,30.482,491592.0,600547
105,2015-06-10,30.808,30.492,30.956,30.295,464245.0,600547
106,2015-06-11,30.531,30.778,31.074,30.334,443204.0,600547
107,2015-06-12,30.817,30.303,30.827,29.887,392944.0,600547
108,2015-06-15,30.431,30.837,31.669,30.184,661724.0,600547
109,2015-06-16,30.53,31.253,31.916,30.293,789427.0,600547
110,2015-06-17,31.5,32.421,32.836,31.184,857475.0,600547
111,2015-06-18,32.44,32.411,34.143,31.995,881540.0,600547
112,2015-06-19,32.48,31.223,34.004,31.174,835972.0,600547
113,2015-06-23,30.58,29.689,30.659,28.155,590867.0,600547
114,2015-06-24,29.699,30.412,31.075,29.076,529560.0,600547
115,2015-06-25,30.184,28.373,30.382,28.106,472099.0,600547
116,2015-06-26,27.611,25.533,27.611,25.533,434089.0,600547
117,2015-06-29,26.225,22.999,26.483,22.979,490330.0,600547
118,2015-06-30,22.811,24.444,24.701,20.753,481590.0,600547
119,2015-07-01,24.207,22.297,24.593,22.148,388115.0,600547
120,2015-07-02,22.376,20.07,22.861,20.07,468249.0,600547
121,2015-07-03,19.793,18.368,20.862,18.071,449347.0,600547
122,2015-07-06,20.189,19.1,20.189,17.269,578763.0,600547
123,2015-07-07,18.209,17.497,18.803,17.19,570888.0,600547
124,2015-07-08,15.745,15.745,16.131,15.745,483987.0,600547
125,2015-07-09,15.745,17.319,17.319,14.429,659105.0,600547
126,2015-07-10,17.823,19.051,19.051,17.814,480312.0,600547
127,2015-07-13,19.684,20.961,20.961,19.1,712592.0,600547
128,2015-07-14,20.288,19.724,20.961,19.545,564806.0,600547
129,2015-07-15,19.1,17.754,19.387,17.754,434546.0,600547
130,2015-07-16,17.754,18.041,18.556,16.824,346821.0,600547
131,2015-07-17,18.061,19.189,19.466,18.041,351478.0,600547
132,2015-07-20,18.803,18.863,19.446,18.506,476470.0,600547
133,2015-07-21,18.239,19.298,19.615,17.932,540809.0,600547
134,2015-07-22,18.902,18.754,19.298,18.388,410673.0,600547
135,2015-07-23,18.774,19.179,19.258,18.496,482163.0,600547
136,2015-07-24,19.051,19.268,19.892,18.863,657389.0,600547
137,2015-07-27,18.684,17.339,19.169,17.339,439908.0,600547
138,2015-07-28,16.636,17.299,17.804,15.894,454627.0,600547
139,2015-07-29,17.388,17.972,18.091,16.923,304578.0,600547
