,date,open,close,high,low,volume,code
0,2015-01-05,17.281,18.81,18.81,17.273,1308210.0,600104
1,2015-01-06,18.794,19.646,20.689,18.467,1437856.0,600104
2,2015-01-07,19.59,19.638,20.068,19.112,740619.0,600104
3,2015-01-08,19.399,19.224,19.638,18.794,552735.0,600104
4,2015-01-09,19.089,18.905,19.63,18.77,675712.0,600104
5,2015-01-12,18.961,19.598,19.75,18.953,767558.0,600104
6,2015-01-13,19.67,20.028,20.403,19.232,706951.0,600104
7,2015-01-14,20.028,19.375,20.235,19.192,394891.0,600104
8,2015-01-15,19.272,19.646,19.726,19.152,415629.0,600104
9,2015-01-16,19.75,19.789,20.227,19.678,427536.0,600104
10,2015-01-19,18.467,18.197,19.192,17.814,684112.0,600104
11,2015-01-20,18.181,18.579,18.794,17.95,554601.0,600104
12,2015-01-21,18.603,19.073,19.184,18.348,534451.0,600104
13,2015-01-22,19.423,19.168,19.59,18.834,501028.0,600104
14,2015-01-23,19.288,18.945,19.503,18.834,402712.0,600104
15,2015-01-26,19.017,18.794,19.105,18.451,358807.0,600104
16,2015-01-27,18.834,19.264,19.662,18.794,698116.0,600104
17,2015-01-28,19.033,19.017,19.351,18.73,430991.0,600104
18,2015-01-29,19.017,18.643,19.017,18.563,339483.0,600104
19,2015-01-30,18.674,18.037,18.993,18.021,393301.0,600104
20,2015-02-02,17.719,17.488,17.926,17.353,422843.0,600104
21,2015-02-03,17.727,17.918,17.95,17.44,397183.0,600104
22,2015-02-04,17.998,17.472,18.165,17.448,408597.0,600104
23,2015-02-05,17.902,17.376,18.053,17.36,507090.0,600104
24,2015-02-06,17.416,17.528,17.743,17.249,437040.0,600104
25,2015-02-09,17.639,17.902,18.077,17.591,361855.0,600104
26,2015-02-10,17.926,18.308,18.364,17.846,340468.0,600104
27,2015-02-11,18.38,18.412,18.714,18.236,267382.0,600104
28,2015-02-12,18.555,18.316,18.555,17.982,170656.0,600104
29,2015-02-13,18.444,18.236,18.523,18.093,220192.0,600104
30,2015-02-16,18.396,18.444,18.539,18.125,240519.0,600104
31,2015-02-17,18.467,18.786,18.977,18.396,346079.0,600104
32,2015-02-25,18.794,19.24,19.606,18.555,585388.0,600104
33,2015-02-26,19.24,19.686,19.789,19.12,447264.0,600104
34,2015-02-27,19.614,19.399,20.004,19.351,301658.0,600104
35,2015-03-02,19.495,19.335,19.71,18.969,401055.0,600104
36,2015-03-03,18.993,18.667,19.335,18.619,291468.0,600104
37,2015-03-04,18.834,18.945,18.985,18.475,281559.0,600104
38,2015-03-05,18.635,18.555,19.009,18.396,296615.0,600104
39,2015-03-06,18.555,18.093,18.635,17.99,335055.0,600104
40,2015-03-09,17.759,18.412,18.547,17.695,288690.0,600104
41,2015-03-10,18.316,18.284,18.436,18.197,201828.0,600104
42,2015-03-11,18.284,18.778,18.794,18.284,393643.0,600104
43,2015-03-12,18.953,19.678,20.626,18.945,1104108.0,600104
44,2015-03-13,19.901,19.694,19.941,19.447,754818.0,600104
45,2015-03-16,19.702,19.821,19.829,19.359,620444.0,600104
46,2015-03-17,19.909,20.004,20.068,19.55,620796.0,600104
47,2015-03-18,19.909,20.036,20.108,19.71,545652.0,600104
48,2015-03-19,19.909,19.678,19.988,19.67,554797.0,600104
49,2015-03-20,19.71,19.678,19.845,19.606,485109.0,600104
50,2015-03-23,19.901,20.275,20.602,19.853,854622.0,600104
51,2015-03-24,20.235,20.315,20.514,19.988,633355.0,600104
52,2015-03-25,20.331,19.742,20.379,19.638,544127.0,600104
53,2015-03-26,19.519,19.734,19.893,19.351,429344.0,600104
54,2015-03-27,19.75,19.654,19.869,19.479,374494.2,600104
55,2015-03-30,19.837,20.219,20.307,19.662,718506.0,600104
56,2015-03-31,20.307,19.797,20.689,19.686,645724.0,600104
57,2015-04-01,19.797,20.57,20.649,19.734,704615.0,600104
58,2015-04-02,20.697,20.355,20.817,19.957,658275.0,600104
59,2015-04-03,20.522,20.888,21.087,20.506,872307.0,600104
60,2015-04-07,20.928,20.777,21.095,20.594,1003866.0,600104
61,2015-04-08,20.801,20.864,21.223,20.403,929554.0,600104
62,2015-04-09,20.928,20.299,20.984,20.172,860282.0,600104
63,2015-04-10,20.291,20.49,20.562,20.156,671229.0,600104
64,2015-04-13,20.506,20.363,20.976,20.283,1305965.0,600104
65,2015-04-14,20.363,20.363,20.61,20.18,996566.0,600104
66,2015-04-15,20.355,20.506,20.817,20.227,986669.0,600104
67,2015-04-16,20.466,22.011,22.178,20.387,1554281.0,600104
68,2015-04-17,22.378,21.955,22.585,21.772,1194623.0,600104
69,2015-04-20,21.94,21.709,22.608,21.358,1202672.0,600104
70,2015-04-21,21.9,22.457,22.537,21.788,830847.0,600104
71,2015-04-22,22.839,22.505,22.935,22.21,1201693.0,600104
72,2015-04-23,22.935,22.306,23.238,22.075,1126194.0,600104
73,2015-04-24,21.9,21.637,22.059,21.43,914049.0,600104
74,2015-04-27,21.701,21.86,21.979,21.502,956140.0,600104
75,2015-04-28,21.709,21.541,22.258,21.366,978286.0,600104
76,2015-04-29,21.35,21.748,22.043,21.215,587706.0,600104
77,2015-04-30,21.94,21.502,22.027,21.494,609545.0,600104
78,2015-05-04,21.557,21.613,21.884,21.454,606247.0,600104
79,2015-05-05,21.724,20.522,21.724,20.45,807494.0,600104
80,2015-05-06,20.633,20.196,20.912,20.068,721508.0,600104
81,2015-05-07,20.235,20.196,20.538,20.124,438503.0,600104
82,2015-05-08,20.211,20.18,20.426,19.789,712309.0,600104
83,2015-05-11,20.196,20.626,20.641,19.829,909139.0,600104
84,2015-05-12,20.618,20.474,20.618,20.267,852261.0,600104
85,2015-05-13,20.227,20.012,20.387,19.98,1005880.0,600104
86,2015-05-14,20.028,19.582,20.084,19.55,1039872.0,600104
87,2015-05-15,19.519,19.327,19.519,18.969,1079439.0,600104
88,2015-05-18,19.224,18.969,19.248,18.953,728211.0,600104
89,2015-05-19,18.937,19.654,19.67,18.897,958657.0,600104
90,2015-05-20,19.67,19.98,20.307,19.67,1155475.0,600104
91,2015-05-21,19.988,20.132,20.188,19.789,799625.0,600104
92,2015-05-22,20.45,20.538,20.626,20.196,1027368.0,600104
93,2015-05-25,20.538,21.008,21.103,20.538,1133922.0,600104
94,2015-05-26,21.016,21.056,21.191,20.721,1117105.0,600104
95,2015-05-27,21.071,20.578,21.143,20.482,1071872.0,600104
96,2015-05-28,20.546,19.24,20.546,19.184,1222749.0,600104
97,2015-05-29,19.24,19.097,19.511,18.81,972674.0,600104
98,2015-06-01,19.112,19.869,19.893,18.921,886123.0,600104
99,2015-06-02,19.821,19.773,19.885,19.391,828833.0,600104
100,2015-06-03,19.789,19.996,20.411,19.622,1003613.0,600104
101,2015-06-04,20.188,19.797,20.188,18.396,1026581.0,600104
102,2015-06-05,19.988,20.076,20.211,19.598,1278234.0,600104
103,2015-06-08,20.068,21.191,21.207,19.925,2213454.0,600104
104,2015-06-09,21.247,20.793,21.398,20.538,1665634.0,600104
105,2015-06-10,20.594,20.849,21.199,20.371,1453380.0,600104
106,2015-06-11,20.864,20.721,21.024,20.426,1053589.0,600104
107,2015-06-12,20.88,20.785,20.944,20.554,1139738.0,600104
108,2015-06-15,20.896,20.196,20.984,20.156,1107122.0,600104
109,2015-06-16,19.909,19.566,20.299,19.351,838028.0,600104
110,2015-06-17,19.582,19.718,19.781,19.12,765986.0,600104
111,2015-06-18,19.67,18.77,19.71,18.722,794605.0,600104
112,2015-06-19,18.627,17.91,18.858,17.846,963796.0,600104
113,2015-06-23,17.91,18.571,18.587,17.424,881125.0,600104
114,2015-06-24,18.571,18.722,18.786,18.229,988938.0,600104
115,2015-06-25,18.635,17.982,18.667,17.846,867044.0,600104
116,2015-06-26,17.671,16.731,17.998,16.19,1287998.0,600104
117,2015-06-29,17.034,16.707,17.329,15.33,1416106.0,600104
118,2015-06-30,16.564,17.998,18.173,16.485,1239509.0,600104
