,date,open,close,high,low,volume,code
0,2015-01-05,5.717,5.901,5.985,5.625,6620832.0,601328
1,2015-01-06,5.809,5.775,6.135,5.742,5732920.0,601328
2,2015-01-07,5.7,5.658,5.767,5.558,4164146.0,601328
3,2015-01-08,5.683,5.466,5.717,5.424,4116913.0,601328
4,2015-01-09,5.407,5.44,5.817,5.374,6020597.0,601328
5,2015-01-12,5.415,5.424,5.507,5.298,3480781.0,601328
6,2015-01-13,5.399,5.432,5.474,5.357,1817087.0,601328
7,2015-01-14,5.457,5.549,5.625,5.449,3078023.0,601328
8,2015-01-15,5.549,5.733,5.75,5.482,3228181.0,601328
9,2015-01-16,5.817,6.035,6.185,5.75,8192749.0,601328
10,2015-01-19,5.474,5.432,5.725,5.432,7333767.0,601328
11,2015-01-20,5.449,5.424,5.541,5.281,4669396.0,601328
12,2015-01-21,5.466,5.725,5.775,5.374,5752656.0,601328
13,2015-01-22,5.7,5.759,5.817,5.65,4620013.0,601328
14,2015-01-23,5.775,5.742,5.943,5.683,4361105.0,601328
15,2015-01-26,5.717,5.658,5.742,5.549,3241381.0,601328
16,2015-01-27,5.641,5.466,5.666,5.374,4763037.0,601328
17,2015-01-28,5.407,5.348,5.457,5.323,3475171.0,601328
18,2015-01-29,5.265,5.29,5.34,5.206,2458612.0,601328
19,2015-01-30,5.332,5.214,5.357,5.206,2016496.0,601328
20,2015-02-02,5.089,4.989,5.139,4.98,2735777.0,601328
21,2015-02-03,5.055,5.139,5.148,4.98,2253628.0,601328
22,2015-02-04,5.156,5.039,5.189,5.03,1951825.0,601328
23,2015-02-05,5.315,5.022,5.315,5.014,4324014.0,601328
24,2015-02-06,4.997,4.938,5.081,4.888,2058237.0,601328
25,2015-02-09,4.93,5.047,5.089,4.871,2139951.0,601328
26,2015-02-10,5.047,5.148,5.181,5.014,1973746.0,601328
27,2015-02-11,5.156,5.122,5.198,5.097,1167815.0,601328
28,2015-02-12,5.139,5.114,5.148,5.047,919594.0,601328
29,2015-02-13,5.122,5.114,5.206,5.081,2270319.0,601328
30,2015-02-16,5.122,5.089,5.122,5.055,1509428.0,601328
31,2015-02-17,5.106,5.106,5.148,5.089,1194298.0,601328
32,2015-02-25,5.114,5.039,5.122,5.005,1522232.0,601328
33,2015-02-26,5.03,5.122,5.139,4.98,2086453.0,601328
34,2015-02-27,5.131,5.089,5.156,5.064,2034691.0,601328
35,2015-03-02,5.097,5.089,5.122,5.03,3151313.0,601328
36,2015-03-03,5.072,4.922,5.072,4.922,2871557.0,601328
37,2015-03-04,4.93,4.896,4.955,4.855,1812155.0,601328
38,2015-03-05,4.863,4.754,4.871,4.696,3003321.0,601328
39,2015-03-06,4.763,4.88,4.888,4.746,2470367.0,601328
40,2015-03-09,4.896,5.122,5.173,4.813,5186788.0,601328
41,2015-03-10,5.148,5.089,5.181,5.047,3776572.0,601328
42,2015-03-11,5.081,5.114,5.223,5.081,3211084.0,601328
43,2015-03-12,5.231,5.323,5.424,5.148,6255992.0,601328
44,2015-03-13,5.323,5.265,5.432,5.206,4824588.0,601328
45,2015-03-16,5.29,5.307,5.332,5.214,3323743.0,601328
46,2015-03-17,5.39,5.357,5.457,5.298,3958249.0,601328
47,2015-03-18,5.348,5.474,5.491,5.348,5203752.0,601328
48,2015-03-19,5.482,5.39,5.482,5.348,3670372.0,601328
49,2015-03-20,5.399,5.424,5.533,5.323,5305787.0,601328
50,2015-03-23,5.482,5.466,5.507,5.424,4349675.0,601328
51,2015-03-24,5.457,5.399,5.524,5.382,5158656.0,601328
52,2015-03-25,5.357,5.256,5.39,5.24,3854540.0,601328
53,2015-03-26,5.214,5.273,5.323,5.189,3197327.0,601328
