,date,open,close,high,low,volume,code
0,2015-01-05,3.094,3.201,3.226,3.061,14404796.0,601288
1,2015-01-06,3.135,3.25,3.398,3.11,15092859.0,601288
2,2015-01-07,3.209,3.201,3.283,3.143,9633187.0,601288
3,2015-01-08,3.209,3.069,3.234,3.053,8456808.0,601288
4,2015-01-09,3.045,3.094,3.308,2.995,16490177.0,601288
5,2015-01-12,3.045,3.02,3.094,2.962,8255471.0,601288
6,2015-01-13,3.003,3.012,3.045,2.979,4375984.0,601288
7,2015-01-14,3.02,3.069,3.119,3.02,6501409.0,601288
8,2015-01-15,3.061,3.176,3.184,3.028,8002042.0,601288
9,2015-01-16,3.201,3.242,3.283,3.176,10038200.0,601288
10,2015-01-19,3.02,2.921,3.11,2.921,10241361.0,601288
11,2015-01-20,2.905,2.938,2.995,2.864,7506245.0,601288
12,2015-01-21,2.954,3.102,3.143,2.921,10120540.0,601288
13,2015-01-22,3.094,3.069,3.094,3.012,7062514.0,601288
14,2015-01-23,3.077,3.077,3.16,3.053,8969481.0,601288
15,2015-01-26,3.069,3.053,3.069,3.003,5391732.0,601288
16,2015-01-27,3.053,2.979,3.053,2.921,6660680.0,601288
17,2015-01-28,2.954,2.946,3.003,2.929,3768611.0,601288
18,2015-01-29,2.888,2.88,2.921,2.855,5251510.0,601288
19,2015-01-30,2.896,2.847,2.921,2.839,3655587.0,601288
20,2015-02-02,2.781,2.74,2.814,2.724,4155746.0,601288
21,2015-02-03,2.757,2.798,2.814,2.74,3725064.0,601288
22,2015-02-04,2.806,2.765,2.839,2.757,3158059.0,601288
23,2015-02-05,2.929,2.732,2.938,2.715,11612718.0,601288
24,2015-02-06,2.707,2.65,2.724,2.617,5691605.0,601288
25,2015-02-09,2.633,2.658,2.683,2.592,5022979.0,601288
26,2015-02-10,2.65,2.691,2.707,2.633,4775457.0,601288
27,2015-02-11,2.691,2.683,2.699,2.666,2678052.0,601288
28,2015-02-12,2.683,2.674,2.691,2.641,2653541.0,601288
29,2015-02-13,2.683,2.724,2.757,2.674,8491970.0,601288
30,2015-02-16,2.715,2.707,2.724,2.691,3204728.0,601288
31,2015-02-17,2.715,2.724,2.748,2.707,3697342.0,601288
32,2015-02-25,2.724,2.707,2.732,2.691,3443647.0,601288
33,2015-02-26,2.699,2.757,2.765,2.674,5798578.0,601288
34,2015-02-27,2.757,2.748,2.773,2.732,4331353.0,601288
35,2015-03-02,2.765,2.765,2.765,2.732,5229235.0,601288
36,2015-03-03,2.748,2.666,2.748,2.666,5742485.0,601288
37,2015-03-04,2.666,2.65,2.683,2.625,4745769.0,601288
38,2015-03-05,2.633,2.584,2.641,2.551,6108914.0,601288
39,2015-03-06,2.576,2.592,2.6,2.567,4439682.0,601288
40,2015-03-09,2.592,2.707,2.74,2.551,11759543.0,601288
41,2015-03-10,2.674,2.633,2.674,2.625,7226501.0,601288
42,2015-03-11,2.633,2.65,2.691,2.625,6663940.0,601288
43,2015-03-12,2.683,2.732,2.765,2.666,12376324.0,601288
44,2015-03-13,2.74,2.732,2.789,2.707,9230464.0,601288
45,2015-03-16,2.748,2.765,2.773,2.724,8261171.0,601288
46,2015-03-17,2.781,2.798,2.806,2.765,10023481.0,601288
