,date,open,close,high,low,volume,code
0,2015-01-05,2.816,3.099,3.099,2.8,305108.0,603993
1,2015-01-06,3.244,3.189,3.337,3.121,564957.0,603993
2,2015-01-07,3.17,3.298,3.44,3.118,415685.0,603993
3,2015-01-08,3.26,3.208,3.308,3.134,247315.0,603993
4,2015-01-09,3.17,3.186,3.33,3.154,315784.0,603993
5,2015-01-12,3.105,3.125,3.166,3.034,206291.0,603993
6,2015-01-13,3.125,3.034,3.166,3.018,193576.0,603993
7,2015-01-14,3.051,2.951,3.07,2.903,217685.0,603993
8,2015-01-15,2.925,2.986,2.993,2.89,187709.0,603993
9,2015-01-16,3.025,3.089,3.102,2.983,338628.0,603993
10,2015-01-19,2.912,2.867,3.018,2.78,241504.0,603993
11,2015-01-20,2.893,2.928,2.944,2.848,145366.0,603993
12,2015-01-21,2.935,3.121,3.218,2.931,454624.0,603993
13,2015-01-22,3.128,3.433,3.433,3.086,608139.0,603993
14,2015-01-23,3.475,3.517,3.659,3.437,687994.0,603993
15,2015-01-26,3.475,3.594,3.62,3.411,475765.0,603993
16,2015-01-27,3.549,3.771,3.923,3.533,546382.0,603993
17,2015-01-28,3.697,3.627,3.726,3.598,281843.0,603993
18,2015-01-29,3.572,3.546,3.614,3.446,240299.0,603993
19,2015-01-30,3.543,3.549,3.694,3.511,294558.0,603993
20,2015-02-02,3.507,3.598,3.655,3.427,196895.0,603993
21,2015-02-03,3.636,3.607,3.668,3.479,218118.0,603993
22,2015-02-04,3.594,3.778,3.829,3.585,400083.0,603993
23,2015-02-05,3.861,3.652,4.0,3.643,330420.0,603993
24,2015-02-06,3.549,3.466,3.636,3.404,225229.0,603993
25,2015-02-09,3.466,3.45,3.514,3.414,124628.0,603993
26,2015-02-10,3.427,3.543,3.562,3.421,118878.0,603993
27,2015-02-11,3.53,3.517,3.594,3.446,152897.0,603993
28,2015-02-12,3.52,3.459,3.536,3.395,142242.0,603993
29,2015-02-13,3.501,3.63,3.726,3.485,287238.0,603993
30,2015-02-16,3.655,3.697,3.701,3.578,180237.0,603993
31,2015-02-17,3.688,3.655,3.758,3.652,151159.0,603993
32,2015-02-25,3.665,3.562,3.665,3.543,140937.0,603993
33,2015-02-26,3.562,3.919,3.919,3.543,299977.0,603993
34,2015-02-27,3.935,4.048,4.235,3.839,461119.0,603993
35,2015-03-02,4.145,4.116,4.28,4.035,405838.0,603993
36,2015-03-03,4.071,4.058,4.302,4.003,377340.0,603993
37,2015-03-04,4.022,4.026,4.109,3.903,298982.0,603993
38,2015-03-05,3.98,4.154,4.199,3.945,283782.0,603993
39,2015-03-06,4.116,4.219,4.425,4.067,343724.0,603993
40,2015-03-09,4.183,4.17,4.199,3.997,214229.0,603993
41,2015-03-10,4.151,4.154,4.302,4.122,174100.0,603993
42,2015-03-11,4.148,4.1,4.257,4.026,165508.0,603993
43,2015-03-12,4.103,4.116,4.164,4.022,128768.0,603993
44,2015-03-13,4.103,4.228,4.344,4.054,184893.0,603993
45,2015-03-16,4.244,4.402,4.405,4.199,229528.0,603993
46,2015-03-17,4.415,4.357,4.492,4.312,259421.0,603993
47,2015-03-18,4.328,4.408,4.415,4.312,217550.0,603993
48,2015-03-19,4.415,4.376,4.534,4.347,244449.0,603993
49,2015-03-20,4.373,4.351,4.376,4.27,205280.0,603993
50,2015-03-23,4.428,4.379,4.537,4.351,254149.0,603993
51,2015-03-24,4.389,4.328,4.457,4.219,268390.0,603993
52,2015-03-25,4.289,4.17,4.312,4.119,275913.0,603993
53,2015-03-26,4.167,4.264,4.331,4.087,291114.0,603993
54,2015-03-27,4.296,4.28,4.338,4.264,216859.74,603993
