,date,open,close,high,low,volume,code
0,2015-01-05,6.566,6.566,6.566,6.566,21221.0,601766
1,2015-01-06,7.221,7.221,7.221,7.221,116864.0,601766
2,2015-01-07,7.941,7.941,7.941,7.941,77321.0,601766
3,2015-01-08,8.737,8.737,8.737,8.737,159374.0,601766
4,2015-01-09,9.606,9.606,9.606,9.606,2225497.0,601766
5,2015-01-12,9.878,9.476,10.271,9.354,9291226.0,601766
6,2015-01-13,9.288,9.859,9.906,9.288,5141505.0,601766
7,2015-01-14,10.027,9.56,10.037,9.494,3771643.0,601766
8,2015-01-15,9.419,10.514,10.514,9.363,6040469.0,601766
9,2015-01-16,10.757,11.561,11.561,10.523,7745572.0,601766
10,2015-01-19,10.972,11.271,11.608,10.411,8821916.0,601766
11,2015-01-20,11.421,12.403,12.403,11.412,6377981.0,601766
12,2015-01-21,13.086,13.039,13.647,12.693,9257098.0,601766
13,2015-01-22,13.011,13.311,13.703,12.731,5851505.0,601766
14,2015-01-23,13.236,12.946,13.329,12.89,3816243.0,601766
15,2015-01-26,13.002,13.067,13.563,13.002,4279042.0,601766
16,2015-01-27,13.339,13.133,13.46,12.721,3754485.0,601766
17,2015-01-28,13.002,12.646,13.002,12.628,2707361.0,601766
18,2015-01-29,12.534,12.759,13.142,12.487,2829005.0,601766
19,2015-01-30,12.628,11.749,12.656,11.646,4793189.0,601766
20,2015-02-02,11.038,10.579,11.206,10.57,4054632.0,601766
21,2015-02-03,10.682,10.841,10.981,10.617,2837386.0,601766
22,2015-02-04,10.86,11.178,11.552,10.72,3683090.0,601766
23,2015-02-05,11.271,10.682,11.3,10.663,2433927.0,601766
24,2015-02-06,10.57,10.345,10.785,10.149,2364627.0,601766
25,2015-02-09,10.299,10.617,10.71,10.121,2444069.0,601766
26,2015-02-10,10.551,10.869,11.0,10.467,2519655.0,601766
27,2015-02-11,10.869,10.766,10.879,10.607,1594383.0,601766
28,2015-02-12,10.813,11.421,11.842,10.766,3899503.0,601766
29,2015-02-13,11.365,11.328,11.505,11.159,2029743.0,601766
30,2015-02-16,11.337,11.29,11.412,11.159,1485940.0,601766
31,2015-02-17,11.393,11.43,11.692,11.393,1539332.0,601766
32,2015-02-25,11.618,11.29,11.655,11.178,1263576.0,601766
33,2015-02-26,11.178,11.43,11.72,10.542,2620829.0,601766
