ETFid,Mon_ud,Mon_cprice,Tue_ud,Tue_cprice,Wed_ud,Wed_cprice,Thu_ud,Thu_cprice,Fri_ud,Fri_cprice
600999,1,13.320868492126465,1,13.322335243225098,1,13.357189178466797,1,13.41686725616455,1,13.477702140808105
