ETFid,Mon_ud,Mon_cprice,Tue_ud,Tue_cprice,Wed_ud,Wed_cprice,Thu_ud,Thu_cprice,Fri_ud,Fri_cprice
600999,1,13.852262496948242,1,13.930421829223633,1,14.065152168273926,1,14.157172203063965,1,14.217535972595215
