ETFid,Mon_ud,Mon_cprice,Tue_ud,Tue_cprice,Wed_ud,Wed_cprice,Thu_ud,Thu_cprice,Fri_ud,Fri_cprice
600999,1,13.253811836242676,1,13.37392520904541,1,13.404132843017578,1,13.412717819213867,1,13.415031433105469
