,date,open,close,high,low,volume,code
0,2015-01-05,8.161,8.093,8.229,7.883,9138873.0,600016
1,2015-01-06,8.033,7.823,8.108,7.718,8965716.0,600016
2,2015-01-07,7.718,7.891,7.966,7.658,5787045.0,600016
3,2015-01-08,7.966,7.658,8.003,7.575,4851684.0,600016
4,2015-01-09,7.658,7.711,8.074,7.59,7686497.0,600016
5,2015-01-12,7.704,7.552,7.787,7.371,5309823.0,600016
6,2015-01-13,7.552,7.439,7.628,7.409,3125742.0,600016
7,2015-01-14,7.5,7.515,7.658,7.447,3664639.0,600016
8,2015-01-15,7.53,7.734,7.741,7.424,4617668.0,600016
9,2015-01-16,7.734,7.719,7.825,7.62,5505668.0,600016
10,2015-01-19,7.099,6.948,7.318,6.948,7960883.0,600016
11,2015-01-20,6.948,7.167,7.212,6.864,6735252.0,600016
12,2015-01-21,7.174,7.545,7.62,7.084,6622775.0,600016
13,2015-01-22,7.545,7.696,7.772,7.477,5309785.0,600016
14,2015-01-23,7.673,7.847,7.923,7.673,5775831.0,600016
15,2015-01-26,7.908,7.93,7.968,7.787,4752657.0,600016
16,2015-01-27,7.93,7.704,7.953,7.484,4194819.0,600016
17,2015-01-28,7.56,7.515,7.696,7.469,2791041.0,600016
18,2015-01-29,7.363,7.28,7.394,7.235,3214008.0,600016
19,2015-01-30,7.379,7.159,7.424,7.137,3900643.0,600016
20,2015-02-02,6.698,6.933,7.076,6.691,6225481.0,600016
21,2015-02-03,6.955,7.076,7.099,6.91,3183301.0,600016
22,2015-02-04,7.076,6.91,7.091,6.895,2227220.0,600016
23,2015-02-05,7.197,6.872,7.258,6.857,4091139.0,600016
24,2015-02-06,6.849,6.857,6.993,6.759,2367366.0,600016
25,2015-02-09,6.857,6.985,7.061,6.827,2631632.0,600016
26,2015-02-10,6.978,7.053,7.122,6.933,2716059.0,600016
27,2015-02-11,7.053,7.069,7.137,7.031,1522808.0,600016
28,2015-02-12,7.069,7.031,7.076,6.917,1654711.0,600016
29,2015-02-13,7.023,7.031,7.129,6.985,2689851.0,600016
30,2015-02-16,7.023,6.97,7.031,6.933,2369740.0,600016
31,2015-02-17,6.97,6.985,7.038,6.97,1349497.0,600016
32,2015-02-25,6.993,6.902,6.993,6.842,1795534.0,600016
33,2015-02-26,6.88,7.008,7.031,6.827,2444812.0,600016
34,2015-02-27,7.008,6.978,7.046,6.955,1789200.0,600016
35,2015-03-02,7.016,6.985,7.023,6.925,2441954.0,600016
36,2015-03-03,6.948,6.804,6.955,6.796,3082532.0,600016
37,2015-03-04,6.864,6.774,6.864,6.728,1989284.0,600016
38,2015-03-05,6.728,6.615,6.759,6.547,2838319.0,600016
39,2015-03-06,6.607,6.623,6.683,6.585,1705610.0,600016
